filename,age,gender,person_id,split
0014_1969_20_00000016_F_sam128.jpg,20,F,14,train
0014_1969_20_00000017_F_sam128.jpg,20,F,14,train
0014_1969_21_00000018_F_sam128.jpg,21,F,14,train
0014_1969_21_00000021_F_sam128.jpg,21,F,14,train
0014_1969_22_00000024_F_sam128.jpg,22,F,14,train
0014_1969_23_00000025_F_sam128.jpg,23,F,14,train
0014_1969_27_00000028_F_sam128.jpg,27,F,14,train
0014_1969_31_00000031_F_sam128.jpg,31,F,14,train
0014_1969_32_00000035_F_sam128.jpg,32,F,14,train
0014_1969_32_00000036_F_sam128.jpg,32,F,14,train
0014_1969_34_00000038_F_sam128.jpg,34,F,14,train
0014_1969_37_00000032_F_sam128.jpg,37,F,14,train
0014_1969_37_00000040_D_sam128.jpg,37,D,14,train
0014_1969_38_00000033_F_sam128.jpg,38,F,14,train
0014_1969_41_00000044_D_sam128.jpg,41,D,14,train
0014_1969_42_00000046_D_sam128.jpg,42,D,14,train
0014_1969_43_00000047_D_sam128.jpg,43,D,14,train
0014_1969_44_00000048_D_sam128.jpg,44,D,14,train
0014_1969_44_00000049_D_sam128.jpg,44,D,14,train
0014_1969_44_00000050_D_sam128.jpg,44,D,14,train
0014_1969_45_00000051_D_sam128.jpg,45,D,14,train
0014_1969_51_00000063_D_sam128.jpg,51,D,14,train
0014_1969_51_00000064_D_sam128.jpg,51,D,14,train
0014_1969_51_00000071_D_sam128.jpg,51,D,14,train
0014_1969_51_00000072_D_sam128.jpg,51,D,14,train
0014_1969_51_00000074_D_sam128.jpg,51,D,14,train
0014_1969_51_00000076_D_sam128.jpg,51,D,14,train
0014_1969_51_00000078_D_sam128.jpg,51,D,14,train
0014_1969_51_00000079_D_sam128.jpg,51,D,14,train
0014_1969_52_00000075_D_sam128.jpg,52,D,14,train
0014_1969_54_00000055_D_sam128.jpg,54,D,14,train
0014_1969_54_00000056_D_sam128.jpg,54,D,14,train
0014_1969_54_00000057_D_sam128.jpg,54,D,14,train
0014_1969_54_00000058_D_sam128.jpg,54,D,14,train
0014_1969_54_00000059_D_sam128.jpg,54,D,14,train
0014_1969_54_00000060_D_sam128.jpg,54,D,14,train
0014_1969_54_00000061_D_sam128.jpg,54,D,14,train
0014_1969_54_00000062_D_sam128.jpg,54,D,14,train
0014_1969_54_00000066_D_sam128.jpg,54,D,14,train
0014_1969_54_00000067_D_sam128.jpg,54,D,14,train
0014_1969_54_00000068_D_sam128.jpg,54,D,14,train
0015_1964_01_00000001_F_sam128.jpg,1,F,15,train
0015_1964_05_00000002_F_sam128.jpg,5,F,15,train
0015_1964_15_00000004_F_sam128.jpg,15,F,15,train
0015_1964_16_00000005_F_sam128.jpg,16,F,15,train
0015_1964_17_00000007_F_sam128.jpg,17,F,15,train
0015_1964_18_00000008_F_sam128.jpg,18,F,15,train
0015_1964_18_00000009_F_sam128.jpg,18,F,15,train
0015_1964_19_00000010_F_sam128.jpg,19,F,15,train
0015_1964_20_00000013_F_sam128.jpg,20,F,15,train
0015_1964_23_00000014_F_sam128.jpg,23,F,15,train
0015_1964_24_00000015_F_sam128.jpg,24,F,15,train
0015_1964_24_00000016_F_sam128.jpg,24,F,15,train
0015_1964_25_00000017_F_sam128.jpg,25,F,15,train
0015_1964_27_00000018_F_sam128.jpg,27,F,15,train
0015_1964_27_00000019_F_sam128.jpg,27,F,15,train
0015_1964_29_00000020_F_sam128.jpg,29,F,15,train
0015_1964_30_00000022_F_sam128.jpg,30,F,15,train
0015_1964_32_00000023_F_sam128.jpg,32,F,15,train
0015_1964_32_00000024_F_sam128.jpg,32,F,15,train
0015_1964_33_00000025_F_sam128.jpg,33,F,15,train
0015_1964_34_00000026_F_sam128.jpg,34,F,15,train
0015_1964_35_00000027_F_sam128.jpg,35,F,15,train
0015_1964_36_00000028_F_sam128.jpg,36,F,15,train
0015_1964_36_00000029_F_sam128.jpg,36,F,15,train
0015_1964_37_00000031_D_sam128.jpg,37,D,15,train
0015_1964_40_00000032_D_sam128.jpg,40,D,15,train
0015_1964_40_00000033_F_sam128.jpg,40,F,15,train
0015_1964_41_00000034_D_sam128.jpg,41,D,15,train
0015_1964_42_00000035_D_sam128.jpg,42,D,15,train
0015_1964_42_00000036_D_sam128.jpg,42,D,15,train
0015_1964_43_00000037_D_sam128.jpg,43,D,15,train
0015_1964_44_00000038_D_sam128.jpg,44,D,15,train
0015_1964_44_00000039_D_sam128.jpg,44,D,15,train
0015_1964_50_00000043_D_sam128.jpg,50,D,15,train
0015_1964_50_00000044_D_sam128.jpg,50,D,15,train
0015_1964_51_00000045_D_sam128.jpg,51,D,15,train
0015_1964_51_00000046_D_sam128.jpg,51,D,15,train
0015_1964_52_00000047_D_sam128.jpg,52,D,15,train
0015_1964_52_00000048_D_sam128.jpg,52,D,15,train
0015_1964_52_00000049_D_sam128.jpg,52,D,15,train
0015_1964_53_00000050_D_sam128.jpg,53,D,15,train
0015_1964_53_00000051_D_sam128.jpg,53,D,15,train
0015_1964_55_00000052_D_sam128.jpg,55,D,15,train
0015_1964_56_00000053_D_sam128.jpg,56,D,15,train
0015_1964_57_00000054_D_sam128.jpg,57,D,15,train
0015_1964_57_00000055_D_sam128.jpg,57,D,15,train
0015_1964_58_00000056_D_sam128.jpg,58,D,15,train
0015_1964_58_00000057_D_sam128.jpg,58,D,15,train
0015_1964_58_00000058_D_sam128.jpg,58,D,15,train
0015_1964_59_00000059_D_sam128.jpg,59,D,15,train
0016_1968_02_00000001_F_sam128.jpg,2,F,16,train
0016_1968_10_00000004_F_sam128.jpg,10,F,16,train
0016_1968_12_00000005_F_sam128.jpg,12,F,16,train
0016_1968_15_00000006_F_sam128.jpg,15,F,16,train
0016_1968_17_00000007_F_sam128.jpg,17,F,16,train
0016_1968_18_00000008_F_sam128.jpg,18,F,16,train
0016_1968_19_00000009_F_sam128.jpg,19,F,16,train
0016_1968_19_00000010_F_sam128.jpg,19,F,16,train
0016_1968_21_00000011_F_sam128.jpg,21,F,16,train
0016_1968_23_00000014_F_sam128.jpg,23,F,16,train
0016_1968_23_00000015_F_sam128.jpg,23,F,16,train
0016_1968_27_00000019_F_sam128.jpg,27,F,16,train
0016_1968_28_00000020_F_sam128.jpg,28,F,16,train
0016_1968_29_00000021_F_sam128.jpg,29,F,16,train
0016_1968_30_00000022_F_sam128.jpg,30,F,16,train
0016_1968_31_00000023_F_sam128.jpg,31,F,16,train
0016_1968_32_00000024_F_sam128.jpg,32,F,16,train
0016_1968_32_00000025_F_sam128.jpg,32,F,16,train
0016_1968_36_00000030_F_sam128.jpg,36,F,16,train
0016_1968_37_00000030_F_sam128.jpg,37,F,16,train
0016_1968_40_00000032_F_sam128.jpg,40,F,16,train
0016_1968_40_00000033_F_sam128.jpg,40,F,16,train
0016_1968_41_00000034_F_sam128.jpg,41,F,16,train
0016_1968_42_00000035_F_sam128.jpg,42,F,16,train
0016_1968_42_00000036_F_sam128.jpg,42,F,16,train
0016_1968_44_00000037_D_sam128.jpg,44,D,16,train
0016_1968_47_00000038_D_sam128.jpg,47,D,16,train
0016_1968_49_00000039_D_sam128.jpg,49,D,16,train
0016_1968_49_00000040_D_sam128.jpg,49,D,16,train
0016_1968_50_00000041_F_sam128.jpg,50,F,16,train
0016_1968_51_00000042_D_sam128.jpg,51,D,16,train
0016_1968_52_00000043_D_sam128.jpg,52,D,16,train
0016_1968_52_00000044_D_sam128.jpg,52,D,16,train
0016_1968_52_00000045_D_sam128.jpg,52,D,16,train
0016_1968_53_00000046_D_sam128.jpg,53,D,16,train
0016_1968_53_00000047_D_sam128.jpg,53,D,16,train
0016_1968_53_00000048_D_sam128.jpg,53,D,16,train
0016_1968_53_00000049_D_sam128.jpg,53,D,16,train
0016_1968_53_00000050_D_sam128.jpg,53,D,16,train
0016_1968_53_00000062_D_sam128.jpg,53,D,16,train
0016_1968_54_00000051_D_sam128.jpg,54,D,16,train
0016_1968_54_00000052_D_sam128.jpg,54,D,16,train
0016_1968_54_00000053_D_sam128.jpg,54,D,16,train
0016_1968_54_00000054_D_sam128.jpg,54,D,16,train
0016_1968_54_00000055_D_sam128.jpg,54,D,16,train
0016_1968_54_00000056_D_sam128.jpg,54,D,16,train
0016_1968_55_00000057_D_sam128.jpg,55,D,16,train
0016_1968_55_00000058_D_sam128.jpg,55,D,16,train
0016_1968_55_00000059_D_sam128.jpg,55,D,16,train
0016_1968_55_00000060_D_sam128.jpg,55,D,16,train
0017_1967_02_00000001_F_sam128.jpg,2,F,17,train
0017_1967_08_00000002_F_sam128.jpg,8,F,17,train
0017_1967_12_00000003_F_sam128.jpg,12,F,17,train
0017_1967_12_00000004_F_sam128.jpg,12,F,17,train
0017_1967_15_00000005_F_sam128.jpg,15,F,17,train
0017_1967_16_00000006_F_sam128.jpg,16,F,17,train
0017_1967_16_00000007_F_sam128.jpg,16,F,17,train
0017_1967_18_00000008_F_sam128.jpg,18,F,17,train
0017_1967_18_00000009_F_sam128.jpg,18,F,17,train
0017_1967_19_00000010_F_sam128.jpg,19,F,17,train
0017_1967_21_00000011_F_sam128.jpg,21,F,17,train
0017_1967_22_00000012_F_sam128.jpg,22,F,17,train
0017_1967_22_00000013_F_sam128.jpg,22,F,17,train
0017_1967_25_00000014_F_sam128.jpg,25,F,17,train
0017_1967_30_00000015_F_sam128.jpg,30,F,17,train
0017_1967_33_00000016_F_sam128.jpg,33,F,17,train
0017_1967_35_00000017_F_sam128.jpg,35,F,17,train
0017_1967_35_00000018_F_sam128.jpg,35,F,17,train
0017_1967_35_00000019_F_sam128.jpg,35,F,17,train
0017_1967_35_00000020_F_sam128.jpg,35,F,17,train
0017_1967_38_00000021_F_sam128.jpg,38,F,17,train
0017_1967_39_00000022_D_sam128.jpg,39,D,17,train
0017_1967_40_00000023_F_sam128.jpg,40,F,17,train
0017_1967_41_00000024_D_sam128.jpg,41,D,17,train
0017_1967_41_00000025_D_sam128.jpg,41,D,17,train
0017_1967_41_00000026_D_sam128.jpg,41,D,17,train
0017_1967_41_00000027_D_sam128.jpg,41,D,17,train
0017_1967_41_00000028_D_sam128.jpg,41,D,17,train
0017_1967_43_00000029_F_sam128.jpg,43,F,17,train
0017_1967_45_00000030_F_sam128.jpg,45,F,17,train
0017_1967_46_00000031_D_sam128.jpg,46,D,17,train
0017_1967_50_00000032_D_sam128.jpg,50,D,17,train
0017_1967_50_00000033_D_sam128.jpg,50,D,17,train
0017_1967_50_00000034_D_sam128.jpg,50,D,17,train
0017_1967_50_00000035_D_sam128.jpg,50,D,17,train
0017_1967_50_00000036_D_sam128.jpg,50,D,17,train
0017_1967_50_00000037_D_sam128.jpg,50,D,17,train
0017_1967_51_00000038_D_sam128.jpg,51,D,17,train
0017_1967_51_00000039_D_sam128.jpg,51,D,17,train
0017_1967_52_00000040_D_sam128.jpg,52,D,17,train
0017_1967_52_00000041_D_sam128.jpg,52,D,17,train
0017_1967_52_00000042_D_sam128.jpg,52,D,17,train
0017_1967_53_00000043_D_sam128.jpg,53,D,17,train
0017_1967_53_00000044_D_sam128.jpg,53,D,17,train
0017_1967_53_00000045_D_sam128.jpg,53,D,17,train
0017_1967_54_00000046_D_sam128.jpg,54,D,17,train
0017_1967_54_00000047_D_sam128.jpg,54,D,17,train
0017_1967_54_00000048_D_sam128.jpg,54,D,17,train
0017_1967_54_00000049_D_sam128.jpg,54,D,17,train
0017_1967_55_00000050_D_sam128.jpg,55,D,17,train
0018_1970_02_00000001_F_sam128.jpg,2,F,18,train
0018_1970_06_00000002_F_sam128.jpg,6,F,18,train
0018_1970_11_00000003_F_sam128.jpg,11,F,18,train
0018_1970_13_00000004_F_sam128.jpg,13,F,18,train
0018_1970_14_00000005_F_sam128.jpg,14,F,18,train
0018_1970_15_00000006_F_sam128.jpg,15,F,18,train
0018_1970_16_00000007_F_sam128.jpg,16,F,18,train
0018_1970_16_00000008_F_sam128.jpg,16,F,18,train
0018_1970_17_00000009_F_sam128.jpg,17,F,18,train
0018_1970_20_00000010_F_sam128.jpg,20,F,18,train
0018_1970_22_00000011_F_sam128.jpg,22,F,18,train
0018_1970_23_00000012_F_sam128.jpg,23,F,18,train
0018_1970_24_00000013_F_sam128.jpg,24,F,18,train
0018_1970_25_00000014_F_sam128.jpg,25,F,18,train
0018_1970_25_00000015_F_sam128.jpg,25,F,18,train
0018_1970_25_00000016_F_sam128.jpg,25,F,18,train
0018_1970_29_00000017_F_sam128.jpg,29,F,18,train
0018_1970_31_00000018_F_sam128.jpg,31,F,18,train
0018_1970_32_00000019_F_sam128.jpg,32,F,18,train
0018_1970_33_00000020_F_sam128.jpg,33,F,18,train
0018_1970_35_00000021_F_sam128.jpg,35,F,18,train
0018_1970_36_00000022_F_sam128.jpg,36,F,18,train
0018_1970_36_00000023_F_sam128.jpg,36,F,18,train
0018_1970_36_00000024_F_sam128.jpg,36,F,18,train
0018_1970_37_00000025_D_sam128.jpg,37,D,18,train
0018_1970_41_00000026_D_sam128.jpg,41,D,18,train
0018_1970_45_00000027_D_sam128.jpg,45,D,18,train
0018_1970_45_00000028_D_sam128.jpg,45,D,18,train
0018_1970_48_00000029_D_sam128.jpg,48,D,18,train
0018_1970_49_00000030_D_sam128.jpg,49,D,18,train
0018_1970_50_00000031_D_sam128.jpg,50,D,18,train
0018_1970_50_00000032_D_sam128.jpg,50,D,18,train
0018_1970_50_00000033_D_sam128.jpg,50,D,18,train
0018_1970_51_00000034_D_sam128.jpg,51,D,18,train
0018_1970_51_00000035_D_sam128.jpg,51,D,18,train
0018_1970_51_00000036_D_sam128.jpg,51,D,18,train
0018_1970_51_00000037_D_sam128.jpg,51,D,18,train
0018_1970_51_00000038_D_sam128.jpg,51,D,18,train
0018_1970_52_00000039_D_sam128.jpg,52,D,18,train
0018_1970_52_00000040_D_sam128.jpg,52,D,18,train
0018_1970_52_00000041_D_sam128.jpg,52,D,18,train
0018_1970_52_00000042_D_sam128.jpg,52,D,18,train
0018_1970_52_00000043_D_sam128.jpg,52,D,18,train
0018_1970_52_00000044_D_sam128.jpg,52,D,18,train
0018_1970_52_00000045_D_sam128.jpg,52,D,18,train
0018_1970_52_00000046_D_sam128.jpg,52,D,18,train
0018_1970_53_00000047_D_sam128.jpg,53,D,18,train
0018_1970_53_00000048_D_sam128.jpg,53,D,18,train
0018_1970_53_00000049_D_sam128.jpg,53,D,18,train
0018_1970_53_00000050_D_sam128.jpg,53,D,18,train
0019_1983_01_00000001_F_sam128.jpg,1,F,19,train
0019_1983_02_00000002_F_sam128.jpg,2,F,19,train
0019_1983_02_00000003_F_sam128.jpg,2,F,19,train
0019_1983_03_00000004_F_sam128.jpg,3,F,19,train
0019_1983_06_00000005_F_sam128.jpg,6,F,19,train
0019_1983_07_00000006_F_sam128.jpg,7,F,19,train
0019_1983_09_00000007_F_sam128.jpg,9,F,19,train
0019_1983_10_00000008_F_sam128.jpg,10,F,19,train
0019_1983_11_00000009_F_sam128.jpg,11,F,19,train
0019_1983_12_00000010_F_sam128.jpg,12,F,19,train
0019_1983_13_00000011_F_sam128.jpg,13,F,19,train
0019_1983_14_00000012_F_sam128.jpg,14,F,19,train
0019_1983_14_00000013_F_sam128.jpg,14,F,19,train
0019_1983_14_00000014_F_sam128.jpg,14,F,19,train
0019_1983_14_00000015_F_sam128.jpg,14,F,19,train
0019_1983_15_00000016_F_sam128.jpg,15,F,19,train
0019_1983_16_00000017_F_sam128.jpg,16,F,19,train
0019_1983_16_00000018_F_sam128.jpg,16,F,19,train
0019_1983_16_00000019_F_sam128.jpg,16,F,19,train
0019_1983_21_00000020_D_sam128.jpg,21,D,19,train
0019_1983_21_00000021_D_sam128.jpg,21,D,19,train
0019_1983_22_00000022_D_sam128.jpg,22,D,19,train
0019_1983_23_00000023_D_sam128.jpg,23,D,19,train
0019_1983_23_00000024_D_sam128.jpg,23,D,19,train
0019_1983_23_00000025_D_sam128.jpg,23,D,19,train
0019_1983_26_00000026_D_sam128.jpg,26,D,19,train
0019_1983_26_00000027_D_sam128.jpg,26,D,19,train
0019_1983_27_00000028_D_sam128.jpg,27,D,19,train
0019_1983_28_00000029_D_sam128.jpg,28,D,19,train
0019_1983_29_00000030_D_sam128.jpg,29,D,19,train
0019_1983_29_00000031_D_sam128.jpg,29,D,19,train
0019_1983_31_00000032_D_sam128.jpg,31,D,19,train
0019_1983_32_00000033_D_sam128.jpg,32,D,19,train
0019_1983_33_00000034_D_sam128.jpg,33,D,19,train
0019_1983_33_00000035_D_sam128.jpg,33,D,19,train
0019_1983_34_00000036_D_sam128.jpg,34,D,19,train
0019_1983_35_00000037_D_sam128.jpg,35,D,19,train
0019_1983_36_00000038_D_sam128.jpg,36,D,19,train
0019_1983_36_00000039_D_sam128.jpg,36,D,19,train
0019_1983_37_00000040_D_sam128.jpg,37,D,19,train
0019_1983_37_00000041_D_sam128.jpg,37,D,19,train
0019_1983_37_00000042_D_sam128.jpg,37,D,19,train
0019_1983_37_00000043_D_sam128.jpg,37,D,19,train
0019_1983_38_00000044_D_sam128.jpg,38,D,19,train
0019_1983_38_00000045_D_sam128.jpg,38,D,19,train
0019_1983_39_00000046_D_sam128.jpg,39,D,19,train
0019_1983_39_00000047_D_sam128.jpg,39,D,19,train
0019_1983_39_00000048_D_sam128.jpg,39,D,19,train
0019_1983_40_00000049_D_sam128.jpg,40,D,19,train
0019_1983_40_00000050_D_sam128.jpg,40,D,19,train
0024_1971_01_00000001_F_sam128.jpg,1,F,24,train
0024_1971_02_00000002_F_sam128.jpg,2,F,24,train
0024_1971_09_00000003_F_sam128.jpg,9,F,24,train
0024_1971_10_00000004_F_sam128.jpg,10,F,24,train
0024_1971_11_00000005_F_sam128.jpg,11,F,24,train
0024_1971_12_00000006_F_sam128.jpg,12,F,24,train
0024_1971_13_00000007_F_sam128.jpg,13,F,24,train
0024_1971_17_00000008_F_sam128.jpg,17,F,24,train
0024_1971_18_00000009_F_sam128.jpg,18,F,24,train
0024_1971_20_00000010_F_sam128.jpg,20,F,24,train
0024_1971_21_00000011_F_sam128.jpg,21,F,24,train
0024_1971_22_00000012_F_sam128.jpg,22,F,24,train
0024_1971_23_00000013_F_sam128.jpg,23,F,24,train
0024_1971_26_00000014_F_sam128.jpg,26,F,24,train
0024_1971_28_00000015_F_sam128.jpg,28,F,24,train
0024_1971_29_00000016_F_sam128.jpg,29,F,24,train
0024_1971_31_00000017_F_sam128.jpg,31,F,24,train
0024_1971_32_00000018_F_sam128.jpg,32,F,24,train
0024_1971_32_00000019_F_sam128.jpg,32,F,24,train
0024_1971_33_00000020_F_sam128.jpg,33,F,24,train
0024_1971_35_00000021_F_sam128.jpg,35,F,24,train
0024_1971_37_00000022_F_sam128.jpg,37,F,24,train
0024_1971_37_00000023_F_sam128.jpg,37,F,24,train
0024_1971_37_00000024_F_sam128.jpg,37,F,24,train
0024_1971_44_00000025_D_sam128.jpg,44,D,24,train
0024_1971_44_00000026_D_sam128.jpg,44,D,24,train
0024_1971_47_00000027_D_sam128.jpg,47,D,24,train
0024_1971_48_00000028_D_sam128.jpg,48,D,24,train
0024_1971_48_00000029_D_sam128.jpg,48,D,24,train
0024_1971_49_00000030_D_sam128.jpg,49,D,24,train
0024_1971_50_00000031_D_sam128.jpg,50,D,24,train
0024_1971_50_00000032_D_sam128.jpg,50,D,24,train
0024_1971_51_00000033_D_sam128.jpg,51,D,24,train
0024_1971_51_00000034_D_sam128.jpg,51,D,24,train
0024_1971_51_00000035_D_sam128.jpg,51,D,24,train
0024_1971_51_00000036_D_sam128.jpg,51,D,24,train
0024_1971_51_00000037_D_sam128.jpg,51,D,24,train
0024_1971_51_00000038_D_sam128.jpg,51,D,24,train
0024_1971_51_00000039_D_sam128.jpg,51,D,24,train
0024_1971_51_00000040_D_sam128.jpg,51,D,24,train
0024_1971_51_00000041_D_sam128.jpg,51,D,24,train
0024_1971_51_00000042_D_sam128.jpg,51,D,24,train
0024_1971_51_00000043_D_sam128.jpg,51,D,24,train
0024_1971_51_00000044_D_sam128.jpg,51,D,24,train
0024_1971_51_00000045_D_sam128.jpg,51,D,24,train
0024_1971_51_00000046_D_sam128.jpg,51,D,24,train
0024_1971_51_00000047_D_sam128.jpg,51,D,24,train
0024_1971_51_00000048_D_sam128.jpg,51,D,24,train
0024_1971_51_00000049_D_sam128.jpg,51,D,24,train
0024_1971_51_00000050_D_sam128.jpg,51,D,24,train
0025_1972_02_00000001_F_sam128.jpg,2,F,25,train
0025_1972_04_00000002_F_sam128.jpg,4,F,25,train
0025_1972_16_00000003_F_sam128.jpg,16,F,25,train
0025_1972_16_00000004_F_sam128.jpg,16,F,25,train
0025_1972_18_00000005_F_sam128.jpg,18,F,25,train
0025_1972_18_00000006_F_sam128.jpg,18,F,25,train
0025_1972_19_00000007_F_sam128.jpg,19,F,25,train
0025_1972_19_00000008_F_sam128.jpg,19,F,25,train
0025_1972_19_00000009_F_sam128.jpg,19,F,25,train
0025_1972_20_00000010_F_sam128.jpg,20,F,25,train
0025_1972_20_00000011_F_sam128.jpg,20,F,25,train
0025_1972_20_00000012_F_sam128.jpg,20,F,25,train
0025_1972_21_00000013_F_sam128.jpg,21,F,25,train
0025_1972_22_00000014_F_sam128.jpg,22,F,25,train
0025_1972_22_00000015_F_sam128.jpg,22,F,25,train
0025_1972_23_00000016_F_sam128.jpg,23,F,25,train
0025_1972_23_00000017_F_sam128.jpg,23,F,25,train
0025_1972_30_00000018_F_sam128.jpg,30,F,25,train
0025_1972_30_00000019_F_sam128.jpg,30,F,25,train
0025_1972_31_00000020_F_sam128.jpg,31,F,25,train
0025_1972_31_00000021_F_sam128.jpg,31,F,25,train
0025_1972_34_00000022_F_sam128.jpg,34,F,25,train
0025_1972_34_00000023_F_sam128.jpg,34,F,25,train
0025_1972_35_00000024_F_sam128.jpg,35,F,25,train
0025_1972_35_00000025_F_sam128.jpg,35,F,25,train
0025_1972_42_00000026_F_sam128.jpg,42,F,25,train
0025_1972_43_00000027_D_sam128.jpg,43,D,25,train
0025_1972_45_00000028_D_sam128.jpg,45,D,25,train
0025_1972_45_00000029_F_sam128.jpg,45,F,25,train
0025_1972_46_00000030_D_sam128.jpg,46,D,25,train
0025_1972_47_00000031_D_sam128.jpg,47,D,25,train
0025_1972_48_00000032_D_sam128.jpg,48,D,25,train
0025_1972_49_00000033_D_sam128.jpg,49,D,25,train
0025_1972_50_00000034_D_sam128.jpg,50,D,25,train
0025_1972_50_00000035_D_sam128.jpg,50,D,25,train
0025_1972_50_00000036_D_sam128.jpg,50,D,25,train
0025_1972_50_00000037_D_sam128.jpg,50,D,25,train
0025_1972_50_00000038_D_sam128.jpg,50,D,25,train
0025_1972_51_00000039_D_sam128.jpg,51,D,25,train
0025_1972_51_00000040_D_sam128.jpg,51,D,25,train
0025_1972_51_00000041_D_sam128.jpg,51,D,25,train
0025_1972_51_00000042_D_sam128.jpg,51,D,25,train
0025_1972_51_00000043_D_sam128.jpg,51,D,25,train
0025_1972_51_00000044_D_sam128.jpg,51,D,25,train
0025_1972_51_00000045_D_sam128.jpg,51,D,25,train
0025_1972_51_00000046_D_sam128.jpg,51,D,25,train
0025_1972_51_00000047_D_sam128.jpg,51,D,25,train
0025_1972_51_00000048_D_sam128.jpg,51,D,25,train
0025_1972_51_00000049_D_sam128.jpg,51,D,25,train
0025_1972_51_00000050_D_sam128.jpg,51,D,25,train
0026_1961_02_00000008_F_sam128.jpg,2,F,26,train
0026_1961_06_00000009_F_sam128.jpg,6,F,26,train
0026_1961_11_00000001_F_sam128.jpg,11,F,26,train
0026_1961_13_00000002_F_sam128.jpg,13,F,26,train
0026_1961_18_00000003_F_sam128.jpg,18,F,26,train
0026_1961_18_00000004_F_sam128.jpg,18,F,26,train
0026_1961_19_00000005_F_sam128.jpg,19,F,26,train
0026_1961_19_00000006_F_sam128.jpg,19,F,26,train
0026_1961_19_00000007_F_sam128.jpg,19,F,26,train
0026_1961_21_00000015_F_sam128.jpg,21,F,26,train
0026_1961_21_00000016_F_sam128.jpg,21,F,26,train
0026_1961_22_00000013_F_sam128.jpg,22,F,26,train
0026_1961_22_00000017_F_sam128.jpg,22,F,26,train
0026_1961_22_00000018_F_sam128.jpg,22,F,26,train
0026_1961_23_00000014_F_sam128.jpg,23,F,26,train
